Sentence_id,sentence
57748,"هوى ناس الجهاز في جزء منهم موجود في الدعم السريع  من بدري يعني احتمال يلملمو صوفهم بس انا اثق في حمدوك"
57749,"ده ياهو زاتو نفس الشعب البدأ الثوره من مواكب صغيره و وصلها لحدي مليونيات و اعتصام تلاته شهور و قام ما انكسر بعد فض الاعتصام"
57750,"لو ما الشعب صحصح وراجع علاته وبطل تنظير وتخوين واستعلاء ماحنمشي شبر لي قدام"
57751,"اسمع ماتتكلم ساي أنت نص كلامك صح بس أنت في كلامك بتعاتب الشعب لي ماتعاتبو الحكومة"
57752,"احنا شعب و حكومة واحد ما ترمي اللوم في الشعب من زمان ياهو نفس الشعب و نفس الحكومة حتي لو اتغيرت الاشكال في الكراسي"
57753,"البلد زاته كانت مساعده على الهدم وكسر مجاديف الناجح والمتفوق في المجتمع"
57754,"وين المخابرات السودانية دي امور المليشيات الما بتنفع ذاتها كل مليشيا باستخباراتها"
57755,"ماممكن كده طيب انحنا عملنا شنو يعني ماياهم نفس الناس ونفس الرصه ونفس الجبروت ونفس اي شي"
57756,"حمدتي هسه يطلع ليكم يقول ديل ماتابعين للدعم السريع ديل مندسين ويلفق ليه تهمة في مساكين"
57757,"بتكوركو مالكم ما سلمتهم وقعدتوا تمشوا في اصابعينكم المرتزقة عملو ليهم دولة لوحدهم"
57758,"التلميع دا ماماشي علي زول عاقل اصلا ديل في الاول والاخر جنجويد رباطة"
57759,"عدالة شنو البتطمحو فيها إذا كان الشخص الإعتقلهم هو نفس السخص الإعتقل موسى هلال"
57760,"اها شماعة الفشل الاقتصادي والتنموي والسياسي انتهت شوفوا شماعة جديدة"
57761,"مافي خير بترادم مدام الشعب كلو عامل سياسي وكل من هب ودب عامل لايف ينتقد في الاخر"
57762,"الخير يترادم من وين شعب عاطل حارس ستات الجبنه ونخب تتنافس علي المناصب"
57763,"الاصح تقول عقبال السودانيين يشتغلوا و ينتجوا بضمير شغل العواطليه و السماسرة و المضاربات بقوت الناس احسن يخلوها علشان البلد تعمر"
57764,"بعد دا حقو الناس تتصالح وتتفق عشان نبني بلدنا بدل فلان قال وفلان فعل"
57765,"الشعب ده وهمي الكيزان ربوهو على الاستغلال والسرقه والنصب ما بقا يثق في اي زول"
57766,"مبروك بس البمرقنا من قائمة اكثر الدول فساداً وتفاهةً وتنظيراً وخمولاً شنو"
57767,"في تعليقات مليانه يأس قولوا عقبال الخير يترادم والدنيا تمش دغرية ببركة من صلى وقال يا الله"
57768,"المحيرني لي الزول دا م ظهر في لجنه ازاله التمكين مش حرامي برضو ذي م بقولو"
57769,"لو رجال جد جد وعشان الشعب يقتنع إنكم فعلا حتجيبو حقو جيبو لينا قوش ذاتو هو صاحب التعليمات"
57770,"والساقيه لسه مدورة ولسع نعيش الفوضى الكيزانيه او القحتاوية والاثنين وجهان لعملة واحده"
57771,"بشوفو في الفيل وبطعنوه في حتات تانية  معناها لسه سائقة صلاح وفي ملامح غدر وخيانة"
57772,"إحالة الضباط للتقاعد مع مرض صلاح قوش المفاجئ مع حل هيئة العمليات بي كده انتهت حاجة اسمها قوش"
57773,"والمدنيين غشو صلاح قوش وركبوه الماسورة لكن الذول الأعور ده تاروا ما بخليه وما بنسى إلا اموت"
57774,"طيب قوش ذاتو فهمو شنو ولا شغالين بالمثل البقول الغلبها راجلها تأدب حماتها"
57775,"المره دي سايق الناس بالخلاء الطويل وعافص ابنص للاخر مفروض تكون زول واعي ودارس الساحة السياسية والامنية"
57776,"دي صراعات داخلية بيناتهم وتصفيات عشان الناس ماتفرح ساي وماتمت اقالتهم عشان سواد عيونكم"
57777,"قوش ح يجيب ليهو هوا تقيل لو بايدن مسك قام قال ليهو شوف ليك بلد تانيه نحن ما عندنا ليك مروه و لا حيل"
57778,"عمك قوش طوالي عمل فيها عيان و عيال زايد طوالي قالوا ليهو تعال اتعالج عندنا زي الصادق المهدي و كده"
57779,"يلا اي زول عندو علاقه بقوش ح يمشي الشارع لانو العائد قوش كرت محروق"
57780,"م مشكله دا كلو برجع لي صالح الدعم السريع وفي حاجه حاصلة الايام دي م عارفك بالعه ليه ولا"
57781,"الامن الكان ف زمن الوروره دا م يجي زييو لو انطبقت وانت ي برهان الهايلوكس الياباني م زي الصيني"
57782,"امنك الداخلي راكوبه وماشي بالبركه انحنا ضد الكيزان بس مع امن وتقدم السودان ولو حالوا الكيزان يرجعوا يبقى الموت حق"
57783,"غايتو بيلعبوا لعبة خطيرة إذا صابت البلد دي ممكن تتصلح و تمشي لقدام و إذا خابت و دا المرجح يبقى السودان أثرا بعد عين"
57784,"ماف اي سكة الصحفيين احضرو المحكمة دي قانونيا الوضع شنو بالنسبة للصحافة"
57785,"قولوا ليك مافي حلول حتلقوها كيف وديل كلهم بصرفوا مرتبات ومخصصات"
57786,"بالمنطق كدى أى حزب عندو ايديولوجية مستحيل يتفق مع أى جهة عشان كدى لا خير ولا امل فى أى أحزاب"
57787,"الشيوعيين لقيتو نفسكم بره اللعبه ي طير بقيتو تجقلبو اصلا الشيووعيين م بعرفو سياسة"
57788,"الغلط مامنهم الغلط من الكانو كل يوم طالعين مواكب تصحيح مسار وماعايزين يعترف بفشل الحكومة لمن تطلعو في راسنا واتمكنو"
57789,"ماتقعدو تبكو لينا كلكم خونه وكل السوشيال ميديا كضب و كلام بس انت ودكتور اسعد و الانصرافي و ود قلبا"
57790,"قلنا ليكم احزابنا سجم ورماد اعملو حزب شبابي نثق فيهو وانتو لسه مواصلين في نضال الفيس بوك"
57791,"غايتو البلد دي واطيه ليها عمل ولا صايباها لعنة اصلو مافيها حاجة ماشه لقدام"
57792,"ده شنو الفوضى دى نفس الشخصيات عشان تعمل شنو يعنى ما ياهم ذاتم مجلس السيادة ومجلس الوزراء الجديد شنو"
57793,"المرحله الفوضويه صح كلام دا لعب ساي اي زول جا مسك البلد دي فاكرها وقعت ليهو ورثه من ابوهو"
57794,"ياشيوعيين يا وهم لقيتو روحكم بره الرصه وقمتو علي الجقلبه وتاني اربعين سنة معارضه حتي يجي جيل يصدقكم تاني"
57795,"عوسو عوسكم زى ماعاسو لقبليكم عوسن والمواطن فى الحالتين مطحون مطحون نشوف الجديد"
57796,"الناس ديل حايركبونا السمبك رجاله  عديل ولا يضفونا معاهم في المجلس الانتقالي"
57797,"المواطن كرعينو ماشايلنو وصوتو ماطلع من حلقو من الجوع وحيلو ميت من الصفوف قبل مايطلع من الباب بقع"
